20240823-11:04:15 - 取得開檔中藥檔共<1659>筆
20240823-11:04:15 - 取得藥庫庫存資料共<3873>筆
20240823-11:04:15 - 取得藥局庫存資料共<3873>筆
20240823-11:04:17 - 【庫存正常】藥碼 : 02008 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:556,藥局結存:556
20240823-11:21:37 - 【庫存正常】藥碼 : 06273 ,藥庫庫存:56,藥庫結存:56   ,藥局庫存:140,藥局結存:140
20240823-11:21:37 - 【庫存正常】藥碼 : 06276 ,藥庫庫存:32,藥庫結存:32   ,藥局庫存:33,藥局結存:33
20240823-11:21:38 - 【庫存正常】藥碼 : 06277 ,藥庫庫存:168,藥庫結存:168   ,藥局庫存:270,藥局結存:270
20240823-11:21:39 - 【庫存正常】藥碼 : 06278 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:57,藥局結存:57
20240823-11:21:40 - 藥碼 : 06279 ,日期不在五個月內
20240823-11:21:41 - 【庫存正常】藥碼 : 06282 ,藥庫庫存:672,藥庫結存:672   ,藥局庫存:230,藥局結存:230
20240823-11:21:42 - 【庫存正常】藥碼 : 06287 ,藥庫庫存:3,藥庫結存:3   ,藥局庫存:3,藥局結存:3
20240823-11:21:43 - 【庫存正常】藥碼 : 06288 ,藥庫庫存:840,藥庫結存:840   ,藥局庫存:420,藥局結存:420
20240823-11:21:44 - 【庫存正常】藥碼 : 06290 ,藥庫庫存:900,藥庫結存:900   ,藥局庫存:79,藥局結存:79
20240823-11:21:45 - 【庫存正常】藥碼 : 06296 ,藥庫庫存:240,藥庫結存:240   ,藥局庫存:3,藥局結存:3
20240823-11:22:13 - 【庫存正常】藥碼 : 06299 ,藥庫庫存:2,藥庫結存:2   ,藥局庫存:0,藥局結存:0
20240823-11:22:14 - 【藥局庫存異常】藥碼 : 06300 ,藥庫庫存:300,藥庫結存:300   ,藥局庫存:129,藥局結存:29
20240823-11:22:15 - 【庫存正常】藥碼 : 06305 ,藥庫庫存:1,藥庫結存:1   ,藥局庫存:2,藥局結存:2
20240823-11:22:16 - 【庫存正常】藥碼 : 06307 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:11,藥局結存:11
20240823-11:22:17 - 【庫存正常】藥碼 : 06406 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1972,藥局結存:1972
20240823-11:22:19 - 【庫存正常】藥碼 : 06407 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1030,藥局結存:1030
20240823-11:22:19 - 【庫存正常】藥碼 : 06408 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:140,藥局結存:140
20240823-11:22:21 - 【庫存正常】藥碼 : 06409 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:3688,藥局結存:3688
20240823-11:22:22 - 【庫存正常】藥碼 : 06410 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:296,藥局結存:296
20240823-11:22:22 - 【庫存正常】藥碼 : 06501 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:2,藥局結存:2
20240823-11:22:23 - 【庫存正常】藥碼 : 06502 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1,藥局結存:1
20240823-11:22:23 - 【庫存正常】藥碼 : 06504 ,藥庫庫存:1800,藥庫結存:1800   ,藥局庫存:137,藥局結存:137
20240823-11:22:24 - 【庫存正常】藥碼 : 07002 ,藥庫庫存:90,藥庫結存:90   ,藥局庫存:46,藥局結存:46
20240823-11:22:26 - 【庫存正常】藥碼 : 07003 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:785,藥局結存:785
20240823-11:22:26 - 【庫存正常】藥碼 : 07015 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1117,藥局結存:1117
20240823-11:22:27 - 【庫存正常】藥碼 : 07022 ,藥庫庫存:1960,藥庫結存:1960   ,藥局庫存:379,藥局結存:379
20240823-11:22:28 - 【庫存正常】藥碼 : 07024 ,藥庫庫存:1300,藥庫結存:1300   ,藥局庫存:339,藥局結存:339
20240823-11:22:29 - 【庫存正常】藥碼 : 07026 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:155,藥局結存:155
20240823-11:22:29 - 【庫存正常】藥碼 : 07030 ,藥庫庫存:631,藥庫結存:631   ,藥局庫存:11,藥局結存:11
20240823-11:22:30 - 【庫存正常】藥碼 : 07034 ,藥庫庫存:385,藥庫結存:385   ,藥局庫存:33,藥局結存:33
20240823-11:22:31 - 【庫存正常】藥碼 : 07036 ,藥庫庫存:140,藥庫結存:140   ,藥局庫存:283,藥局結存:283
20240823-11:22:32 - 【庫存正常】藥碼 : 07039 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:958,藥局結存:958
20240823-11:22:33 - 【藥局庫存異常】藥碼 : 07041 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1224,藥局結存:1219
20240823-11:22:34 - 【庫存正常】藥碼 : 07044 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:565,藥局結存:565
20240823-11:22:36 - 【庫存正常】藥碼 : 07045 ,藥庫庫存:3000,藥庫結存:3000   ,藥局庫存:4909,藥局結存:4909
20240823-11:22:36 - 【庫存正常】藥碼 : 07048 ,藥庫庫存:500,藥庫結存:500   ,藥局庫存:252,藥局結存:252
20240823-11:22:37 - 【庫存正常】藥碼 : 07050 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:825,藥局結存:825
20240823-11:22:39 - 【庫存正常】藥碼 : 07057 ,藥庫庫存:2380,藥庫結存:2380   ,藥局庫存:1339,藥局結存:1339
20240823-11:22:40 - 【庫存正常】藥碼 : 07058 ,藥庫庫存:1624,藥庫結存:1624   ,藥局庫存:316,藥局結存:316
20240823-11:22:41 - 【庫存正常】藥碼 : 07059 ,藥庫庫存:390,藥庫結存:390   ,藥局庫存:120,藥局結存:120
20240823-11:23:26 - 【庫存正常】藥碼 : 07061 ,藥庫庫存:120,藥庫結存:120   ,藥局庫存:144,藥局結存:144
20240823-11:23:27 - 【庫存正常】藥碼 : 07063 ,藥庫庫存:20,藥庫結存:20   ,藥局庫存:3,藥局結存:3
20240823-11:23:28 - 【庫存正常】藥碼 : 07066 ,藥庫庫存:140,藥庫結存:140   ,藥局庫存:448,藥局結存:448
20240823-11:23:29 - 【庫存正常】藥碼 : 07068 ,藥庫庫存:700,藥庫結存:700   ,藥局庫存:412,藥局結存:412
20240823-11:23:29 - 【庫存正常】藥碼 : 07070 ,藥庫庫存:500,藥庫結存:500   ,藥局庫存:216,藥局結存:216
20240823-11:23:30 - 【庫存正常】藥碼 : 07071 ,藥庫庫存:120,藥庫結存:120   ,藥局庫存:61,藥局結存:61
20240823-11:23:31 - 【庫存正常】藥碼 : 07072 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:288,藥局結存:288
20240823-11:23:32 - 【庫存正常】藥碼 : 07073 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:839,藥局結存:839
20240823-11:23:33 - 【藥局庫存異常】藥碼 : 07074 ,藥庫庫存:336,藥庫結存:336   ,藥局庫存:353,藥局結存:129
20240823-11:23:34 - 【庫存正常】藥碼 : 07075 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:616,藥局結存:616
20240823-11:23:35 - 【庫存正常】藥碼 : 07076 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:443,藥局結存:443
20240823-11:23:36 - 【藥局庫存異常】藥碼 : 07077 ,藥庫庫存:360,藥庫結存:360   ,藥局庫存:228,藥局結存:108
20240823-11:23:37 - 【庫存正常】藥碼 : 07078 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:493,藥局結存:493
20240823-11:23:38 - 【庫存正常】藥碼 : 07079 ,藥庫庫存:2500,藥庫結存:2500   ,藥局庫存:2357,藥局結存:2357
20240823-11:23:39 - 【庫存正常】藥碼 : 07080 ,藥庫庫存:60,藥庫結存:60   ,藥局庫存:23,藥局結存:23
20240823-11:23:40 - 【庫存正常】藥碼 : 07082 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:202,藥局結存:202
20240823-11:23:41 - 【庫存正常】藥碼 : 07084 ,藥庫庫存:280,藥庫結存:280   ,藥局庫存:126,藥局結存:126
20240823-11:23:42 - 【庫存正常】藥碼 : 07085 ,藥庫庫存:30,藥庫結存:30   ,藥局庫存:15,藥局結存:15
20240823-11:23:43 - 【庫存正常】藥碼 : 07088 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1283,藥局結存:1283
20240823-11:23:44 - 【庫存正常】藥碼 : 07089 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:732,藥局結存:732
20240823-11:23:45 - 【庫存正常】藥碼 : 07092 ,藥庫庫存:56,藥庫結存:56   ,藥局庫存:32,藥局結存:32
20240823-11:23:46 - 【庫存正常】藥碼 : 07094 ,藥庫庫存:280,藥庫結存:280   ,藥局庫存:135,藥局結存:135
20240823-11:23:47 - 【庫存正常】藥碼 : 07096 ,藥庫庫存:35,藥庫結存:35   ,藥局庫存:5,藥局結存:5
20240823-11:23:47 - 【庫存正常】藥碼 : 07097 ,藥庫庫存:360,藥庫結存:360   ,藥局庫存:4,藥局結存:4
20240823-11:23:48 - 【庫存正常】藥碼 : 07112 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1048,藥局結存:1048
20240823-11:23:49 - 【庫存正常】藥碼 : 07113 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:642,藥局結存:642
20240823-11:23:50 - 【庫存正常】藥碼 : 07114 ,藥庫庫存:560,藥庫結存:560   ,藥局庫存:371,藥局結存:371
20240823-11:24:27 - 【庫存正常】藥碼 : 07116 ,藥庫庫存:1960,藥庫結存:1960   ,藥局庫存:451,藥局結存:451
20240823-11:24:28 - 【庫存正常】藥碼 : 07122 ,藥庫庫存:785,藥庫結存:785   ,藥局庫存:2198,藥局結存:2198
20240823-11:24:29 - 【藥局庫存異常】藥碼 : 07130 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:0,藥局結存:432
20240823-11:24:30 - 【庫存正常】藥碼 : 07135 ,藥庫庫存:2766,藥庫結存:2766   ,藥局庫存:491,藥局結存:491
20240823-11:24:31 - 【庫存正常】藥碼 : 07136 ,藥庫庫存:140,藥庫結存:140   ,藥局庫存:169,藥局結存:169
20240823-11:24:32 - 【庫存正常】藥碼 : 07137 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:269,藥局結存:269
20240823-11:24:32 - 【庫存正常】藥碼 : 07145 ,藥庫庫存:840,藥庫結存:840   ,藥局庫存:177,藥局結存:177
20240823-11:24:34 - 【庫存正常】藥碼 : 07146 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:3127,藥局結存:3127
20240823-11:24:34 - 【庫存正常】藥碼 : 07147 ,藥庫庫存:308,藥庫結存:308   ,藥局庫存:134,藥局結存:134
20240823-11:25:08 - 【庫存正常】藥碼 : 07149 ,藥庫庫存:1120,藥庫結存:1120   ,藥局庫存:629,藥局結存:629
20240823-11:25:09 - 藥碼 : 07152 ,日期不在五個月內
20240823-11:25:11 - 【庫存正常】藥碼 : 07155 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:618,藥局結存:618
20240823-11:25:12 - 【庫存正常】藥碼 : 07156 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1303,藥局結存:1303
20240823-11:25:14 - 【庫存正常】藥碼 : 07157 ,藥庫庫存:1540,藥庫結存:1540   ,藥局庫存:2083,藥局結存:2083
20240823-11:25:15 - 【庫存正常】藥碼 : 07158 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:0,藥局結存:0
20240823-11:25:16 - 【庫存正常】藥碼 : 07159 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1644,藥局結存:1644
20240823-11:25:17 - 【庫存正常】藥碼 : 07161 ,藥庫庫存:490,藥庫結存:490   ,藥局庫存:235,藥局結存:235
20240823-11:25:19 - 【庫存正常】藥碼 : 07162 ,藥庫庫存:750,藥庫結存:750   ,藥局庫存:474,藥局結存:474
20240823-11:25:20 - 【庫存正常】藥碼 : 07163 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:355,藥局結存:355
20240823-11:25:20 - 【庫存正常】藥碼 : 07164 ,藥庫庫存:300,藥庫結存:300   ,藥局庫存:222,藥局結存:222
20240823-11:25:22 - 【庫存正常】藥碼 : 07165 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:361,藥局結存:361
20240823-11:25:23 - 【庫存正常】藥碼 : 07169 ,藥庫庫存:300,藥庫結存:300   ,藥局庫存:106,藥局結存:106
20240823-11:25:23 - 【庫存正常】藥碼 : 07202 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:356,藥局結存:356
20240823-11:25:25 - 【庫存正常】藥碼 : 07203 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:611,藥局結存:611
20240823-11:25:25 - 【庫存正常】藥碼 : 07209 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:666,藥局結存:666
20240823-11:25:27 - 【庫存正常】藥碼 : 07220 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:311,藥局結存:311
20240823-11:25:27 - 【庫存正常】藥碼 : 07231 ,藥庫庫存:616,藥庫結存:616   ,藥局庫存:130,藥局結存:130
20240823-11:25:29 - 【庫存正常】藥碼 : 07235 ,藥庫庫存:224,藥庫結存:224   ,藥局庫存:351,藥局結存:351
20240823-11:25:29 - 【庫存正常】藥碼 : 07239 ,藥庫庫存:2828,藥庫結存:2828   ,藥局庫存:86,藥局結存:86
20240823-11:25:30 - 【庫存正常】藥碼 : 07244 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:539,藥局結存:539
20240823-11:25:31 - 【庫存正常】藥碼 : 07248 ,藥庫庫存:500,藥庫結存:500   ,藥局庫存:758,藥局結存:758
20240823-11:25:32 - 【庫存正常】藥碼 : 07251 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:457,藥局結存:457
20240823-11:25:34 - 【庫存正常】藥碼 : 07252 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:2418,藥局結存:2418
20240823-11:25:35 - 【庫存正常】藥碼 : 07254 ,藥庫庫存:420,藥庫結存:420   ,藥局庫存:220,藥局結存:220
20240823-11:25:36 - 【庫存正常】藥碼 : 07255 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:70,藥局結存:70
20240823-11:25:37 - 【庫存正常】藥碼 : 07257 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1614,藥局結存:1614
20240823-11:25:38 - 【庫存正常】藥碼 : 07263 ,藥庫庫存:980,藥庫結存:980   ,藥局庫存:993,藥局結存:993
20240823-11:25:39 - 【庫存正常】藥碼 : 07267 ,藥庫庫存:140,藥庫結存:140   ,藥局庫存:594,藥局結存:594
20240823-11:25:40 - 【庫存正常】藥碼 : 07268 ,藥庫庫存:600,藥庫結存:600   ,藥局庫存:399,藥局結存:399
20240823-11:25:40 - 【庫存正常】藥碼 : 07275 ,藥庫庫存:560,藥庫結存:560   ,藥局庫存:155,藥局結存:155
20240823-11:25:41 - 【庫存正常】藥碼 : 07278 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:689,藥局結存:689
20240823-11:25:42 - 【庫存正常】藥碼 : 07282 ,藥庫庫存:250,藥庫結存:250   ,藥局庫存:17,藥局結存:17
20240823-11:25:43 - 【庫存正常】藥碼 : 07283 ,藥庫庫存:750,藥庫結存:750   ,藥局庫存:124,藥局結存:124
20240823-11:25:44 - 【庫存正常】藥碼 : 07285 ,藥庫庫存:13440,藥庫結存:13440   ,藥局庫存:233,藥局結存:233
20240823-11:25:45 - 【庫存正常】藥碼 : 07286 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:736,藥局結存:736
20240823-11:25:45 - 【庫存正常】藥碼 : 07288 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:995,藥局結存:995
20240823-11:25:46 - 【庫存正常】藥碼 : 07291 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:576,藥局結存:576
20240823-11:25:47 - 【庫存正常】藥碼 : 07292 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:341,藥局結存:341
20240823-11:25:48 - 【庫存正常】藥碼 : 07293 ,藥庫庫存:3920,藥庫結存:3920   ,藥局庫存:673,藥局結存:673
20240823-11:25:49 - 【庫存正常】藥碼 : 07295 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1061,藥局結存:1061
20240823-11:25:50 - 【庫存正常】藥碼 : 07296 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:884,藥局結存:884
20240823-11:25:51 - 【庫存正常】藥碼 : 07297 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:168,藥局結存:168
20240823-11:25:52 - 【庫存正常】藥碼 : 07298 ,藥庫庫存:616,藥庫結存:616   ,藥局庫存:310,藥局結存:310
20240823-11:25:53 - 【庫存正常】藥碼 : 07305 ,藥庫庫存:20,藥庫結存:20   ,藥局庫存:42,藥局結存:42
20240823-11:25:53 - 【庫存正常】藥碼 : 07309 ,藥庫庫存:10,藥庫結存:10   ,藥局庫存:37,藥局結存:37
20240823-11:25:54 - 【庫存正常】藥碼 : 07313 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:0,藥局結存:0
20240823-11:25:55 - 【庫存正常】藥碼 : 07329 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1923,藥局結存:1923
20240823-11:25:56 - 【庫存正常】藥碼 : 07331 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:703,藥局結存:703
20240823-11:25:57 - 【庫存正常】藥碼 : 07332 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:821,藥局結存:821
20240823-11:25:58 - 【庫存正常】藥碼 : 07334 ,藥庫庫存:447,藥庫結存:447   ,藥局庫存:42,藥局結存:42
20240823-11:25:59 - 【庫存正常】藥碼 : 07336 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1050,藥局結存:1050
20240823-11:26:00 - 【庫存正常】藥碼 : 07337 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1674,藥局結存:1674
20240823-11:26:01 - 【庫存正常】藥碼 : 07338 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:2695,藥局結存:2695
20240823-11:26:02 - 【庫存正常】藥碼 : 07340 ,藥庫庫存:40,藥庫結存:40   ,藥局庫存:7,藥局結存:7
20240823-11:26:03 - 【庫存正常】藥碼 : 07341 ,藥庫庫存:30,藥庫結存:30   ,藥局庫存:10,藥局結存:10
20240823-11:26:04 - 【庫存正常】藥碼 : 07342 ,藥庫庫存:2000,藥庫結存:2000   ,藥局庫存:1954,藥局結存:1954
20240823-11:26:05 - 【庫存正常】藥碼 : 07343 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:231,藥局結存:231
20240823-11:26:06 - 【庫存正常】藥碼 : 07344 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1026,藥局結存:1026
20240823-11:26:07 - 【庫存正常】藥碼 : 07346 ,藥庫庫存:43,藥庫結存:43   ,藥局庫存:15,藥局結存:15
20240823-11:26:08 - 【庫存正常】藥碼 : 07347 ,藥庫庫存:150,藥庫結存:150   ,藥局庫存:241,藥局結存:241
20240823-11:26:08 - 藥碼 : 07349 ,日期不在五個月內
20240823-11:26:09 - 藥碼 : 07350 ,日期不在五個月內
20240823-11:26:10 - 【庫存正常】藥碼 : 07501 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:946,藥局結存:946
20240823-11:26:10 - 【庫存正常】藥碼 : 07502 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:46,藥局結存:46
20240823-11:26:11 - 【庫存正常】藥碼 : 07503 ,藥庫庫存:1120,藥庫結存:1120   ,藥局庫存:446,藥局結存:446
20240823-11:26:12 - 【庫存正常】藥碼 : 07504 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:659,藥局結存:659
20240823-11:26:13 - 【庫存正常】藥碼 : 07507 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:48,藥局結存:48
20240823-11:26:13 - 【庫存正常】藥碼 : 07509 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:349,藥局結存:349
20240823-11:26:14 - 【庫存正常】藥碼 : 07510 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1137,藥局結存:1137
20240823-11:26:15 - 【庫存正常】藥碼 : 07511 ,藥庫庫存:3000,藥庫結存:3000   ,藥局庫存:843,藥局結存:843
20240823-11:26:16 - 【庫存正常】藥碼 : 07514 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:131,藥局結存:131
20240823-11:26:17 - 【庫存正常】藥碼 : 07515 ,藥庫庫存:5320,藥庫結存:5320   ,藥局庫存:2445,藥局結存:2445
20240823-11:26:18 - 【庫存正常】藥碼 : 07516 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:947,藥局結存:947
20240823-11:26:19 - 【庫存正常】藥碼 : 07517 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:399,藥局結存:399
20240823-11:26:19 - 【庫存正常】藥碼 : 07601 ,藥庫庫存:448,藥庫結存:448   ,藥局庫存:280,藥局結存:280
20240823-11:26:20 - 【庫存正常】藥碼 : 07602 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:263,藥局結存:263
20240823-11:26:21 - 【庫存正常】藥碼 : 08002 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:82,藥局結存:82
20240823-11:26:21 - 【庫存正常】藥碼 : 08003 ,藥庫庫存:13,藥庫結存:13   ,藥局庫存:50,藥局結存:50
20240823-11:26:22 - 【庫存正常】藥碼 : 08004 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:375,藥局結存:375
20240823-11:26:23 - 【庫存正常】藥碼 : 08005 ,藥庫庫存:82,藥庫結存:82   ,藥局庫存:92,藥局結存:92
20240823-11:26:24 - 【庫存正常】藥碼 : 08007 ,藥庫庫存:30,藥庫結存:30   ,藥局庫存:20,藥局結存:20
20240823-11:26:24 - 【庫存正常】藥碼 : 08008 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:53,藥局結存:53
20240823-11:26:25 - 【庫存正常】藥碼 : 08103 ,藥庫庫存:10,藥庫結存:10   ,藥局庫存:2,藥局結存:2
20240823-11:26:26 - 藥碼 : 08112 ,日期不在五個月內
20240823-11:26:27 - 【庫存正常】藥碼 : 08116 ,藥庫庫存:220,藥庫結存:220   ,藥局庫存:65,藥局結存:65
20240823-11:26:27 - 【庫存正常】藥碼 : 08118 ,藥庫庫存:440,藥庫結存:440   ,藥局庫存:41,藥局結存:41
20240823-11:26:28 - 藥碼 : 08119 ,日期不在五個月內
20240823-11:26:28 - 【庫存正常】藥碼 : 08122 ,藥庫庫存:117,藥庫結存:117   ,藥局庫存:29,藥局結存:29
20240823-11:26:29 - 【庫存正常】藥碼 : 08124 ,藥庫庫存:5,藥庫結存:5   ,藥局庫存:0,藥局結存:0
20240823-11:26:30 - 【庫存正常】藥碼 : 08205 ,藥庫庫存:807,藥庫結存:807   ,藥局庫存:124,藥局結存:124
20240823-11:26:31 - 【庫存正常】藥碼 : 08206 ,藥庫庫存:2451,藥庫結存:2451   ,藥局庫存:297,藥局結存:297
20240823-11:26:31 - 【庫存正常】藥碼 : 08212 ,藥庫庫存:605,藥庫結存:605   ,藥局庫存:185,藥局結存:185
20240823-11:26:32 - 【庫存正常】藥碼 : 08218 ,藥庫庫存:400,藥庫結存:400   ,藥局庫存:140,藥局結存:140
20240823-11:26:33 - 【庫存正常】藥碼 : 08219 ,藥庫庫存:100,藥庫結存:100   ,藥局庫存:111,藥局結存:111
20240823-11:26:34 - 【庫存正常】藥碼 : 08229 ,藥庫庫存:45,藥庫結存:45   ,藥局庫存:19,藥局結存:19
20240823-11:26:35 - 【庫存正常】藥碼 : 08230 ,藥庫庫存:100,藥庫結存:100   ,藥局庫存:159,藥局結存:159
20240823-11:26:36 - 【庫存正常】藥碼 : 08231 ,藥庫庫存:785,藥庫結存:785   ,藥局庫存:44,藥局結存:44
20240823-11:26:36 - 【藥庫庫存異常】藥碼 : 08233 ,藥庫庫存:125,藥庫結存:124   ,藥局庫存:38,藥局結存:38
20240823-11:26:38 - 【庫存正常】藥碼 : 08236 ,藥庫庫存:1500,藥庫結存:1500   ,藥局庫存:1282,藥局結存:1282
20240823-11:26:38 - 【庫存正常】藥碼 : 08241 ,藥庫庫存:90,藥庫結存:90   ,藥局庫存:28,藥局結存:28
20240823-11:26:41 - 【庫存正常】藥碼 : 08243 ,藥庫庫存:6300,藥庫結存:6300   ,藥局庫存:8121,藥局結存:8121
20240823-11:26:42 - 【庫存正常】藥碼 : 08244 ,藥庫庫存:1794,藥庫結存:1794   ,藥局庫存:101,藥局結存:101
20240823-11:26:43 - 【庫存正常】藥碼 : 08245 ,藥庫庫存:4005,藥庫結存:4005   ,藥局庫存:1035,藥局結存:1035
20240823-11:26:44 - 【庫存正常】藥碼 : 08247 ,藥庫庫存:1668,藥庫結存:1668   ,藥局庫存:328,藥局結存:328
20240823-11:26:44 - 【庫存正常】藥碼 : 08248 ,藥庫庫存:612,藥庫結存:612   ,藥局庫存:180,藥局結存:180
20240823-11:26:45 - 【庫存正常】藥碼 : 08249 ,藥庫庫存:840,藥庫結存:840   ,藥局庫存:149,藥局結存:149
20240823-11:26:46 - 【庫存正常】藥碼 : 08252 ,藥庫庫存:121,藥庫結存:121   ,藥局庫存:0,藥局結存:0
20240823-11:26:47 - 【庫存正常】藥碼 : 08253 ,藥庫庫存:2375,藥庫結存:2375   ,藥局庫存:213,藥局結存:213
20240823-11:29:36 - 【庫存正常】藥碼 : 08255 ,藥庫庫存:30,藥庫結存:30   ,藥局庫存:3,藥局結存:3
20240823-11:29:37 - 【庫存正常】藥碼 : 08259 ,藥庫庫存:128,藥庫結存:128   ,藥局庫存:0,藥局結存:0
20240823-11:29:38 - 【庫存正常】藥碼 : 08260 ,藥庫庫存:84,藥庫結存:84   ,藥局庫存:39,藥局結存:39
20240823-11:29:39 - 【庫存正常】藥碼 : 08263 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:1277,藥局結存:1277
20240823-11:29:39 - 【庫存正常】藥碼 : 08265 ,藥庫庫存:984,藥庫結存:984   ,藥局庫存:0,藥局結存:0
20240823-11:29:40 - 藥碼 : 08291 ,日期不在五個月內
20240823-11:29:41 - 藥碼 : 08292 ,日期不在五個月內
20240823-11:29:41 - 藥碼 : 08293 ,日期不在五個月內
20240823-11:29:42 - 藥碼 : 08294 ,日期不在五個月內
20240823-11:29:43 - 藥碼 : 08295 ,日期不在五個月內
20240823-11:29:43 - 【庫存正常】藥碼 : 08307 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:312,藥局結存:312
20240823-11:29:44 - 【藥庫庫存異常】藥碼 : 08310 ,藥庫庫存:0,藥庫結存:-4   ,藥局庫存:27,藥局結存:27
20240823-11:29:45 - 【庫存正常】藥碼 : 08311 ,藥庫庫存:90,藥庫結存:90   ,藥局庫存:16,藥局結存:16
20240823-11:29:45 - 【庫存正常】藥碼 : 08312 ,藥庫庫存:1000,藥庫結存:1000   ,藥局庫存:1601,藥局結存:1601
20240823-11:29:46 - 【庫存正常】藥碼 : 08317 ,藥庫庫存:575,藥庫結存:575   ,藥局庫存:6,藥局結存:6
20240823-11:29:47 - 【庫存正常】藥碼 : 08318 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:723,藥局結存:723
20240823-11:29:48 - 【庫存正常】藥碼 : 08322 ,藥庫庫存:50,藥庫結存:50   ,藥局庫存:21,藥局結存:21
20240823-11:29:49 - 【庫存正常】藥碼 : 08338 ,藥庫庫存:112,藥庫結存:112   ,藥局庫存:542,藥局結存:542
20240823-11:29:51 - 【庫存正常】藥碼 : 08355 ,藥庫庫存:0,藥庫結存:0   ,藥局庫存:870,藥局結存:870
